倉庫毎の実在庫,商品ID,商品名,在庫しきい値,カテゴリー名,販売可能数,引当済 (全倉庫),安全在庫数,未引当,安全在庫設定値,実在庫数,倉庫ID,倉庫,実在庫 (倉庫毎),引当済 (倉庫毎),SKUコード,セット区分,セット構成品商品ID,セット構成品名,構成品数
0,71032-00001074,si-08-3-10,1,老眼鏡,0,0,0,0,0,0,61144,自社倉庫,0,0,si-08-3-10,0,,,
0,71032-00001078,si-08r-1-15,1,老眼鏡,9,0,0,0,0,9,999,RFC倉庫,0,0,si-08r-1-15,0,,,
9,71032-00001078,si-08r-1-15,1,老眼鏡,9,0,0,0,0,9,61144,自社倉庫,9,0,si-08r-1-15,0,,,
0,71032-00001079,si-08r-2-15,1,老眼鏡,15,0,0,0,0,15,999,RFC倉庫,0,0,si-08r-2-15,0,,,
15,71032-00001079,si-08r-2-15,1,老眼鏡,15,0,0,0,0,15,61144,自社倉庫,15,0,si-08r-2-15,0,,,
0,71032-00001080,si-08r-3-15,1,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-08r-3-15,0,,,
10,71032-00001080,si-08r-3-15,1,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-08r-3-15,0,,,
0,71032-00001081,si-08r-1-20,1,老眼鏡,9,0,0,0,0,9,999,RFC倉庫,0,0,si-08r-1-20,0,,,
9,71032-00001081,si-08r-1-20,1,老眼鏡,9,0,0,0,0,9,61144,自社倉庫,9,0,si-08r-1-20,0,,,
0,71032-00001082,si-08r-2-20,1,老眼鏡,13,0,0,0,0,13,999,RFC倉庫,0,0,si-08r-2-20,0,,,
13,71032-00001082,si-08r-2-20,1,老眼鏡,13,0,0,0,0,13,61144,自社倉庫,13,0,si-08r-2-20,0,,,
0,71032-00001083,si-08r-3-20,1,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-08r-3-20,0,,,
10,71032-00001083,si-08r-3-20,1,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-08r-3-20,0,,,
0,71032-00001084,si-08r-1-25,1,老眼鏡,6,0,0,0,0,6,999,RFC倉庫,0,0,si-08r-1-25,0,,,
6,71032-00001084,si-08r-1-25,1,老眼鏡,6,0,0,0,0,6,61144,自社倉庫,6,0,si-08r-1-25,0,,,
0,71032-00001085,si-08r-2-25,1,老眼鏡,12,0,0,0,0,12,999,RFC倉庫,0,0,si-08r-2-25,0,,,
12,71032-00001085,si-08r-2-25,1,老眼鏡,12,0,0,0,0,12,61144,自社倉庫,12,0,si-08r-2-25,0,,,
0,71032-00001086,si-08r-3-25,1,老眼鏡,9,2,0,0,0,11,999,RFC倉庫,0,0,si-08r-3-25,0,,,
11,71032-00001086,si-08r-3-25,1,老眼鏡,9,2,0,0,0,11,61144,自社倉庫,11,2,si-08r-3-25,0,,,
0,71032-00001087,si-09-1-15,3,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-09-1-15,0,,,
10,71032-00001087,si-09-1-15,3,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-09-1-15,0,,,
0,71032-00001088,si-09-2-15,3,老眼鏡,12,0,0,0,0,12,999,RFC倉庫,0,0,si-09-2-15,0,,,
12,71032-00001088,si-09-2-15,3,老眼鏡,12,0,0,0,0,12,61144,自社倉庫,12,0,si-09-2-15,0,,,
0,71032-00001089,si-09-3-15,1,老眼鏡,12,0,0,0,0,12,999,RFC倉庫,0,0,si-09-3-15,0,,,
12,71032-00001089,si-09-3-15,1,老眼鏡,12,0,0,0,0,12,61144,自社倉庫,12,0,si-09-3-15,0,,,
0,71032-00001090,si-09-1-20,1,老眼鏡,11,0,0,0,0,11,999,RFC倉庫,0,0,si-09-1-20,0,,,
11,71032-00001090,si-09-1-20,1,老眼鏡,11,0,0,0,0,11,61144,自社倉庫,11,0,si-09-1-20,0,,,
0,71032-00001091,si-09-2-20,1,老眼鏡,3,0,0,0,0,3,999,RFC倉庫,0,0,si-09-2-20,0,,,
3,71032-00001091,si-09-2-20,1,老眼鏡,3,0,0,0,0,3,61144,自社倉庫,3,0,si-09-2-20,0,,,
0,71032-00001092,si-09-3-20,3,老眼鏡,11,0,0,0,0,11,999,RFC倉庫,0,0,si-09-3-20,0,,,
11,71032-00001092,si-09-3-20,3,老眼鏡,11,0,0,0,0,11,61144,自社倉庫,11,0,si-09-3-20,0,,,
0,71032-00001093,si-09-1-25,1,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-09-1-25,0,,,
10,71032-00001093,si-09-1-25,1,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-09-1-25,0,,,
0,71032-00001094,si-09-2-25,1,老眼鏡,0,0,0,0,0,0,999,RFC倉庫,0,0,si-09-2-25,0,,,
0,71032-00001094,si-09-2-25,1,老眼鏡,0,0,0,0,0,0,61144,自社倉庫,0,0,si-09-2-25,0,,,
0,71032-00001095,si-09-3-25,1,老眼鏡,9,0,0,0,0,9,999,RFC倉庫,0,0,si-09-3-25,0,,,
9,71032-00001095,si-09-3-25,1,老眼鏡,9,0,0,0,0,9,61144,自社倉庫,9,0,si-09-3-25,0,,,
0,71032-00001096,si-09-1-30,1,老眼鏡,12,0,0,0,0,12,999,RFC倉庫,0,0,si-09-1-30,0,,,
12,71032-00001096,si-09-1-30,1,老眼鏡,12,0,0,0,0,12,61144,自社倉庫,12,0,si-09-1-30,0,,,
0,71032-00001097,si-09-2-30,1,老眼鏡,13,0,0,0,0,13,999,RFC倉庫,0,0,si-09-2-30,0,,,
13,71032-00001097,si-09-2-30,1,老眼鏡,13,0,0,0,0,13,61144,自社倉庫,13,0,si-09-2-30,0,,,
0,71032-00001098,si-09-3-30,1,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-09-3-30,0,,,
10,71032-00001098,si-09-3-30,1,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-09-3-30,0,,,
0,71032-00001099,si-10-1-15,1,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-10-1-15,0,,,
10,71032-00001099,si-10-1-15,1,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-10-1-15,0,,,
0,71032-00001100,si-10-2-15,1,老眼鏡,15,0,0,0,0,15,999,RFC倉庫,0,0,si-10-2-15,0,,,
15,71032-00001100,si-10-2-15,1,老眼鏡,15,0,0,0,0,15,61144,自社倉庫,15,0,si-10-2-15,0,,,
0,71032-00001101,si-10-3-15,1,老眼鏡,9,0,0,0,0,9,999,RFC倉庫,0,0,si-10-3-15,0,,,
9,71032-00001101,si-10-3-15,1,老眼鏡,9,0,0,0,0,9,61144,自社倉庫,9,0,si-10-3-15,0,,,
0,71032-00001102,si-10-4-15,1,老眼鏡,9,0,0,0,0,9,999,RFC倉庫,0,0,si-10-4-15,0,,,
9,71032-00001102,si-10-4-15,1,老眼鏡,9,0,0,0,0,9,61144,自社倉庫,9,0,si-10-4-15,0,,,
0,71032-00001103,si-10-1-20,1,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-10-1-20,0,,,
10,71032-00001103,si-10-1-20,1,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-10-1-20,0,,,
0,71032-00001104,si-10-2-20,1,老眼鏡,14,0,0,0,0,14,999,RFC倉庫,0,0,si-10-2-20,0,,,
14,71032-00001104,si-10-2-20,1,老眼鏡,14,0,0,0,0,14,61144,自社倉庫,14,0,si-10-2-20,0,,,
0,71032-00001105,si-10-3-20,1,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-10-3-20,0,,,
10,71032-00001105,si-10-3-20,1,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-10-3-20,0,,,
0,71032-00001106,si-10-4-20,1,老眼鏡,12,0,0,0,0,12,999,RFC倉庫,0,0,si-10-4-20,0,,,
12,71032-00001106,si-10-4-20,1,老眼鏡,12,0,0,0,0,12,61144,自社倉庫,12,0,si-10-4-20,0,,,
0,71032-00001107,si-10-1-25,1,老眼鏡,14,0,0,0,0,14,999,RFC倉庫,0,0,si-10-1-25,0,,,
14,71032-00001107,si-10-1-25,1,老眼鏡,14,0,0,0,0,14,61144,自社倉庫,14,0,si-10-1-25,0,,,
0,71032-00001108,si-10-2-25,1,老眼鏡,9,0,0,0,0,9,999,RFC倉庫,0,0,si-10-2-25,0,,,
9,71032-00001108,si-10-2-25,1,老眼鏡,9,0,0,0,0,9,61144,自社倉庫,9,0,si-10-2-25,0,,,
0,71032-00001109,si-10-3-25,1,老眼鏡,9,0,0,0,0,9,999,RFC倉庫,0,0,si-10-3-25,0,,,
9,71032-00001109,si-10-3-25,1,老眼鏡,9,0,0,0,0,9,61144,自社倉庫,9,0,si-10-3-25,0,,,
0,71032-00001110,si-10-4-25,1,老眼鏡,11,0,0,0,0,11,999,RFC倉庫,0,0,si-10-4-25,0,,,
11,71032-00001110,si-10-4-25,1,老眼鏡,11,0,0,0,0,11,61144,自社倉庫,11,0,si-10-4-25,0,,,
0,71032-00001111,si-10-1-30,1,老眼鏡,9,0,0,0,0,9,999,RFC倉庫,0,0,si-10-1-30,0,,,
9,71032-00001111,si-10-1-30,1,老眼鏡,9,0,0,0,0,9,61144,自社倉庫,9,0,si-10-1-30,0,,,
0,71032-00001112,si-10-2-30,1,老眼鏡,3,0,0,0,0,3,999,RFC倉庫,0,0,si-10-2-30,0,,,
3,71032-00001112,si-10-2-30,1,老眼鏡,3,0,0,0,0,3,61144,自社倉庫,3,0,si-10-2-30,0,,,
0,71032-00001113,si-10-3-30,1,老眼鏡,7,0,0,0,0,7,999,RFC倉庫,0,0,si-10-3-30,0,,,
7,71032-00001113,si-10-3-30,1,老眼鏡,7,0,0,0,0,7,61144,自社倉庫,7,0,si-10-3-30,0,,,
0,71032-00001114,si-10-4-30,1,老眼鏡,8,0,0,0,0,8,999,RFC倉庫,0,0,si-10-4-30,0,,,
8,71032-00001114,si-10-4-30,1,老眼鏡,8,0,0,0,0,8,61144,自社倉庫,8,0,si-10-4-30,0,,,
0,71032-00001115,sif-01-1-15,1,老眼鏡,0,0,0,0,0,0,999,RFC倉庫,0,0,sif-01-1-15,0,,,
0,71032-00001115,sif-01-1-15,1,老眼鏡,0,0,0,0,0,0,61144,自社倉庫,0,0,sif-01-1-15,0,,,
0,71032-00001116,sif-01-2-15,1,老眼鏡,0,0,0,0,0,0,999,RFC倉庫,0,0,sif-01-2-15,0,,,
0,71032-00001116,sif-01-2-15,1,老眼鏡,0,0,0,0,0,0,61144,自社倉庫,0,0,sif-01-2-15,0,,,
0,71032-00001117,sif-01-1-20,1,老眼鏡,0,0,0,0,0,0,999,RFC倉庫,0,0,sif-01-1-20,0,,,
0,71032-00001117,sif-01-1-20,1,老眼鏡,0,0,0,0,0,0,61144,自社倉庫,0,0,sif-01-1-20,0,,,
0,71032-00001118,sif-01-2-20,1,老眼鏡,0,0,0,0,0,0,999,RFC倉庫,0,0,sif-01-2-20,0,,,
0,71032-00001118,sif-01-2-20,1,老眼鏡,0,0,0,0,0,0,61144,自社倉庫,0,0,sif-01-2-20,0,,,
0,71032-00001119,sif-01-1-25,1,老眼鏡,3,0,0,0,0,3,999,RFC倉庫,0,0,sif-01-1-25,0,,,
3,71032-00001119,sif-01-1-25,1,老眼鏡,3,0,0,0,0,3,61144,自社倉庫,3,0,sif-01-1-25,0,,,
0,71032-00001120,sif-01-2-25,1,老眼鏡,3,0,0,0,0,3,999,RFC倉庫,0,0,sif-01-2-25,0,,,
3,71032-00001120,sif-01-2-25,1,老眼鏡,3,0,0,0,0,3,61144,自社倉庫,3,0,sif-01-2-25,0,,,
0,71032-00001121,sif-01-1-30,1,老眼鏡,4,0,0,0,0,4,999,RFC倉庫,0,0,sif-01-1-30,0,,,
4,71032-00001121,sif-01-1-30,1,老眼鏡,4,0,0,0,0,4,61144,自社倉庫,4,0,sif-01-1-30,0,,,
0,71032-00001122,sif-01-2-30,1,老眼鏡,13,0,0,0,0,13,999,RFC倉庫,0,0,sif-01-2-30,0,,,
13,71032-00001122,sif-01-2-30,1,老眼鏡,13,0,0,0,0,13,61144,自社倉庫,13,0,sif-01-2-30,0,,,
0,71032-00001123,sif-02-1-15,1,老眼鏡,0,0,0,0,0,0,999,RFC倉庫,0,0,sif-02-1-15,0,,,
0,71032-00001123,sif-02-1-15,1,老眼鏡,0,0,0,0,0,0,61144,自社倉庫,0,0,sif-02-1-15,0,,,
0,71032-00001124,sif-02-2-15,1,老眼鏡,0,0,0,0,0,0,999,RFC倉庫,0,0,sif-02-2-15,0,,,
0,71032-00001124,sif-02-2-15,1,老眼鏡,0,0,0,0,0,0,61144,自社倉庫,0,0,sif-02-2-15,0,,,
0,71032-00001125,sif-02-1-20,1,老眼鏡,0,0,0,0,0,0,999,RFC倉庫,0,0,sif-02-1-20,0,,,
0,71032-00001125,sif-02-1-20,1,老眼鏡,0,0,0,0,0,0,61144,自社倉庫,0,0,sif-02-1-20,0,,,
0,71032-00001126,sif-02-2-20,1,老眼鏡,7,0,0,0,0,7,999,RFC倉庫,0,0,sif-02-2-20,0,,,
7,71032-00001126,sif-02-2-20,1,老眼鏡,7,0,0,0,0,7,61144,自社倉庫,7,0,sif-02-2-20,0,,,
0,71032-00001127,sif-02-1-25,1,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,sif-02-1-25,0,,,
10,71032-00001127,sif-02-1-25,1,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,sif-02-1-25,0,,,
0,71032-00001128,sif-02-2-25,1,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,sif-02-2-25,0,,,
10,71032-00001128,sif-02-2-25,1,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,sif-02-2-25,0,,,
0,71032-00001129,sif-02-1-30,1,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,sif-02-1-30,0,,,
10,71032-00001129,sif-02-1-30,1,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,sif-02-1-30,0,,,
0,71032-00001130,sif-02-2-30,1,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,sif-02-2-30,0,,,
10,71032-00001130,sif-02-2-30,1,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,sif-02-2-30,0,,,
43,71032-00001175,spc-006-1-10,1,老眼鏡,42,1,0,0,0,43,999,RFC倉庫,43,1,spc-006-1-10,0,,,
0,71032-00001175,spc-006-1-10,1,老眼鏡,42,1,0,0,0,43,61144,自社倉庫,0,0,spc-006-1-10,0,,,
11,71032-00001176,spc-006-2-10,1,老眼鏡,11,0,0,0,0,11,999,RFC倉庫,11,0,spc-006-2-10,0,,,
0,71032-00001176,spc-006-2-10,1,老眼鏡,11,0,0,0,0,11,61144,自社倉庫,0,0,spc-006-2-10,0,,,
15,71032-00001177,spc-006-1-15,1,老眼鏡,15,0,0,0,0,15,999,RFC倉庫,15,0,spc-006-1-15,0,,,
0,71032-00001177,spc-006-1-15,1,老眼鏡,15,0,0,0,0,15,61144,自社倉庫,0,0,spc-006-1-15,0,,,
22,71032-00001178,spc-006-2-15,1,老眼鏡,21,0,1,0,1,22,999,RFC倉庫,22,0,spc-006-2-15,0,,,
0,71032-00001178,spc-006-2-15,1,老眼鏡,21,0,1,0,1,22,61144,自社倉庫,0,0,spc-006-2-15,0,,,
15,71032-00001179,spc-006-1-20,1,老眼鏡,14,1,0,0,0,15,999,RFC倉庫,15,1,spc-006-1-20,0,,,
0,71032-00001179,spc-006-1-20,1,老眼鏡,14,1,0,0,0,15,61144,自社倉庫,0,0,spc-006-1-20,0,,,
12,71032-00001180,spc-006-2-20,1,老眼鏡,12,0,0,0,0,12,999,RFC倉庫,12,0,spc-006-2-20,0,,,
0,71032-00001180,spc-006-2-20,1,老眼鏡,12,0,0,0,0,12,61144,自社倉庫,0,0,spc-006-2-20,0,,,
9,71032-00001181,spc-006-1-25,1,老眼鏡,9,0,0,0,0,9,999,RFC倉庫,9,0,spc-006-1-25,0,,,
0,71032-00001181,spc-006-1-25,1,老眼鏡,9,0,0,0,0,9,61144,自社倉庫,0,0,spc-006-1-25,0,,,
1,71032-00001182,spc-006-2-25,1,老眼鏡,1,0,0,0,0,1,999,RFC倉庫,1,0,spc-006-2-25,0,,,
0,71032-00001182,spc-006-2-25,1,老眼鏡,1,0,0,0,0,1,61144,自社倉庫,0,0,spc-006-2-25,0,,,
15,71032-00001184,spc-007-2-10,1,老眼鏡,15,0,0,0,0,15,999,RFC倉庫,15,0,spc-007-2-10,0,,,
0,71032-00001184,spc-007-2-10,1,老眼鏡,15,0,0,0,0,15,61144,自社倉庫,0,0,spc-007-2-10,0,,,
15,71032-00001186,spc-007-2-15,1,老眼鏡,15,0,0,0,0,15,999,RFC倉庫,15,0,spc-007-2-15,0,,,
0,71032-00001186,spc-007-2-15,1,老眼鏡,15,0,0,0,0,15,61144,自社倉庫,0,0,spc-007-2-15,0,,,
5,71032-00001188,spc-007-2-20,1,老眼鏡,5,0,0,0,0,5,999,RFC倉庫,5,0,spc-007-2-20,0,,,
0,71032-00001188,spc-007-2-20,1,老眼鏡,5,0,0,0,0,5,61144,自社倉庫,0,0,spc-007-2-20,0,,,
1,71032-00001190,spc-007-2-25,1,老眼鏡,1,0,0,0,0,1,999,RFC倉庫,1,0,spc-007-2-25,0,,,
0,71032-00001190,spc-007-2-25,1,老眼鏡,1,0,0,0,0,1,61144,自社倉庫,0,0,spc-007-2-25,0,,,
0,71032-00001199,standenpitsu-blue,1,メガネスタンド,2,0,0,0,0,2,999,RFC倉庫,0,0,standenpitsu-blue,0,,,
2,71032-00001199,standenpitsu-blue,1,メガネスタンド,2,0,0,0,0,2,61144,自社倉庫,2,0,standenpitsu-blue,0,,,
0,71032-00001200,standenpitsu-pink,1,メガネスタンド,3,0,0,0,0,3,999,RFC倉庫,0,0,standenpitsu-pink,0,,,
3,71032-00001200,standenpitsu-pink,1,メガネスタンド,3,0,0,0,0,3,61144,自社倉庫,3,0,standenpitsu-pink,0,,,
0,71032-00001201,standenpitsu-green,1,メガネスタンド,3,0,0,0,0,3,999,RFC倉庫,0,0,standenpitsu-green,0,,,
3,71032-00001201,standenpitsu-green,1,メガネスタンド,3,0,0,0,0,3,61144,自社倉庫,3,0,standenpitsu-green,0,,,
0,71032-00001202,sy-9001-1,1,PCメガネ,0,0,0,0,0,0,999,RFC倉庫,0,0,sy-9001-1,0,,,
0,71032-00001202,sy-9001-1,1,PCメガネ,0,0,0,0,0,0,61144,自社倉庫,0,0,sy-9001-1,0,,,
0,71032-00001203,sy-9001-2,1,PCメガネ,0,0,0,0,0,0,999,RFC倉庫,0,0,sy-9001-2,0,,,
0,71032-00001203,sy-9001-2,1,PCメガネ,0,0,0,0,0,0,61144,自社倉庫,0,0,sy-9001-2,0,,,
0,71032-00001204,sy-9001-3,1,PCメガネ,0,0,0,0,0,0,999,RFC倉庫,0,0,sy-9001-3,0,,,
0,71032-00001204,sy-9001-3,1,PCメガネ,0,0,0,0,0,0,61144,自社倉庫,0,0,sy-9001-3,0,,,
0,71032-00001205,sy-9002-1,1,PCメガネ,0,0,0,0,0,0,999,RFC倉庫,0,0,sy-9002-1,0,,,
0,71032-00001205,sy-9002-1,1,PCメガネ,0,0,0,0,0,0,61144,自社倉庫,0,0,sy-9002-1,0,,,
0,71032-00001206,sy-9002-2,1,PCメガネ,0,0,0,0,0,0,999,RFC倉庫,0,0,sy-9002-2,0,,,
0,71032-00001206,sy-9002-2,1,PCメガネ,0,0,0,0,0,0,61144,自社倉庫,0,0,sy-9002-2,0,,,
0,71032-00001207,sy-9002-3,1,PCメガネ,1,0,0,0,0,1,999,RFC倉庫,0,0,sy-9002-3,0,,,
1,71032-00001207,sy-9002-3,1,PCメガネ,1,0,0,0,0,1,61144,自社倉庫,1,0,sy-9002-3,0,,,
0,71032-00001217,sypr-1,1,関連グッズ,0,0,0,0,0,0,999,RFC倉庫,0,0,sypr-1,0,,,
0,71032-00001217,sypr-1,1,関連グッズ,0,0,0,0,0,0,61144,自社倉庫,0,0,sypr-1,0,,,
0,71032-00001218,tks-501-1,1,サングラス,0,0,0,0,0,0,999,RFC倉庫,0,0,tks-501-1,0,,,
0,71032-00001218,tks-501-1,1,サングラス,0,0,0,0,0,0,61144,自社倉庫,0,0,tks-501-1,0,,,
0,71032-00001219,tks-501-2,1,サングラス,0,0,0,0,0,0,999,RFC倉庫,0,0,tks-501-2,0,,,
0,71032-00001219,tks-501-2,1,サングラス,0,0,0,0,0,0,61144,自社倉庫,0,0,tks-501-2,0,,,
0,71032-00001220,tks-501-3,1,サングラス,0,0,0,0,0,0,999,RFC倉庫,0,0,tks-501-3,0,,,
0,71032-00001220,tks-501-3,1,サングラス,0,0,0,0,0,0,61144,自社倉庫,0,0,tks-501-3,0,,,
0,71032-00001224,tks-503-1,1,サングラス,0,0,0,0,0,0,999,RFC倉庫,0,0,tks-503-1,0,,,
0,71032-00001224,tks-503-1,1,サングラス,0,0,0,0,0,0,61144,自社倉庫,0,0,tks-503-1,0,,,
0,71032-00001225,tks-503-2,1,サングラス,0,0,0,0,0,0,999,RFC倉庫,0,0,tks-503-2,0,,,
0,71032-00001225,tks-503-2,1,サングラス,0,0,0,0,0,0,61144,自社倉庫,0,0,tks-503-2,0,,,
0,71032-00001226,tks-503-3,1,サングラス,0,0,0,0,0,0,999,RFC倉庫,0,0,tks-503-3,0,,,
0,71032-00001226,tks-503-3,1,サングラス,0,0,0,0,0,0,61144,自社倉庫,0,0,tks-503-3,0,,,
0,71032-00001227,tks-504-1,1,サングラス,0,0,0,0,0,0,999,RFC倉庫,0,0,tks-504-1,0,,,
0,71032-00001227,tks-504-1,1,サングラス,0,0,0,0,0,0,61144,自社倉庫,0,0,tks-504-1,0,,,
0,71032-00001228,tks-504-2,1,サングラス,0,0,0,0,0,0,999,RFC倉庫,0,0,tks-504-2,0,,,
0,71032-00001228,tks-504-2,1,サングラス,0,0,0,0,0,0,61144,自社倉庫,0,0,tks-504-2,0,,,
0,71032-00001229,tks-504-3,1,サングラス,0,0,0,0,0,0,999,RFC倉庫,0,0,tks-504-3,0,,,
0,71032-00001229,tks-504-3,1,サングラス,0,0,0,0,0,0,61144,自社倉庫,0,0,tks-504-3,0,,,
0,71032-00001230,tks-505-1,1,サングラス,0,0,0,0,0,0,999,RFC倉庫,0,0,tks-505-1,0,,,
0,71032-00001230,tks-505-1,1,サングラス,0,0,0,0,0,0,61144,自社倉庫,0,0,tks-505-1,0,,,
0,71032-00001231,tks-505-2,1,サングラス,0,0,0,0,0,0,999,RFC倉庫,0,0,tks-505-2,0,,,
0,71032-00001231,tks-505-2,1,サングラス,0,0,0,0,0,0,61144,自社倉庫,0,0,tks-505-2,0,,,
0,71032-00001232,tks-505-3,1,サングラス,0,0,0,0,0,0,999,RFC倉庫,0,0,tks-505-3,0,,,
0,71032-00001232,tks-505-3,1,サングラス,0,0,0,0,0,0,61144,自社倉庫,0,0,tks-505-3,0,,,
0,71032-00001257,tree-1blk,1,メガネスタンド,0,0,0,0,0,0,999,RFC倉庫,0,0,tree-1blk,0,,,
0,71032-00001257,tree-1blk,1,メガネスタンド,0,0,0,0,0,0,61144,自社倉庫,0,0,tree-1blk,0,,,
0,71032-00001258,tree-2gry,1,メガネスタンド,0,0,0,0,0,0,999,RFC倉庫,0,0,tree-2gry,0,,,
0,71032-00001258,tree-2gry,1,メガネスタンド,0,0,0,0,0,0,61144,自社倉庫,0,0,tree-2gry,0,,,
0,71032-00001259,tree-3red,1,メガネスタンド,0,0,0,0,0,0,999,RFC倉庫,0,0,tree-3red,0,,,
0,71032-00001259,tree-3red,1,メガネスタンド,0,0,0,0,0,0,61144,自社倉庫,0,0,tree-3red,0,,,
0,71032-00001260,w7058-2,1,花粉対策メガネ,0,0,0,0,0,0,999,RFC倉庫,0,0,w7058-2,0,,,
0,71032-00001260,w7058-2,1,花粉対策メガネ,0,0,0,0,0,0,61144,自社倉庫,0,0,w7058-2,0,,,
0,71032-00001261,w7058-3,1,花粉対策メガネ,0,0,0,0,0,0,999,RFC倉庫,0,0,w7058-3,0,,,
0,71032-00001261,w7058-3,1,花粉対策メガネ,0,0,0,0,0,0,61144,自社倉庫,0,0,w7058-3,0,,,
0,71032-00001262,w7058-9,1,花粉対策メガネ,0,0,0,0,0,0,999,RFC倉庫,0,0,w7058-9,0,,,
0,71032-00001262,w7058-9,1,花粉対策メガネ,0,0,0,0,0,0,61144,自社倉庫,0,0,w7058-9,0,,,
0,71032-00001263,gift-a,1,メガネスタンド,0,0,0,0,0,0,999,RFC倉庫,0,0,gift-a,0,,,
0,71032-00001263,gift-a,1,メガネスタンド,0,0,0,0,0,0,61144,自社倉庫,0,0,gift-a,0,,,
0,71032-00001264,gift-b,1,メガネスタンド,0,0,0,0,0,0,999,RFC倉庫,0,0,gift-b,0,,,
0,71032-00001264,gift-b,1,メガネスタンド,0,0,0,0,0,0,61144,自社倉庫,0,0,gift-b,0,,,
0,71032-00001265,7000,0,度数テストレンズキット,0,0,0,0,0,0,999,RFC倉庫,0,0,7000,0,,,
0,71032-00001265,7000,0,度数テストレンズキット,0,0,0,0,0,0,61144,自社倉庫,0,0,7000,0,,,
0,71032-00001267,afc20,1,メガネクロス,14,1,0,0,0,15,999,RFC倉庫,0,0,afc20,0,,,
15,71032-00001267,afc20,1,メガネクロス,14,1,0,0,0,15,61144,自社倉庫,15,1,afc20,0,,,
0,71032-00001268,sifgc,1,関連グッズ,0,0,0,0,0,0,999,RFC倉庫,0,0,sifgc,0,,,
0,71032-00001268,sifgc,1,関連グッズ,0,0,0,0,0,0,61144,自社倉庫,0,0,sifgc,0,,,
0,71032-00001269,hmgc,1,関連グッズ,0,0,0,0,0,0,999,RFC倉庫,0,0,hmgc,0,,,
0,71032-00001269,hmgc,1,関連グッズ,0,0,0,0,0,0,61144,自社倉庫,0,0,hmgc,0,,,
0,71032-00001270,p-200,1,関連グッズ,0,0,0,0,0,0,999,RFC倉庫,0,0,p-200,0,,,
0,71032-00001270,p-200,1,関連グッズ,0,0,0,0,0,0,61144,自社倉庫,0,0,p-200,0,,,
0,71032-00001271,p367,1,メガネケース,0,1,0,0,0,1,999,RFC倉庫,0,0,p367,0,,,
1,71032-00001271,p367,1,メガネケース,0,1,0,0,0,1,61144,自社倉庫,1,1,p367,0,,,
0,71032-00001272,p368,1,メガネケース,0,0,0,0,0,0,999,RFC倉庫,0,0,p368,0,,,
0,71032-00001272,p368,1,メガネケース,0,0,0,0,0,0,61144,自社倉庫,0,0,p368,0,,,
0,71032-00001273,cloth-o01,1,メガネクロス,0,0,0,0,0,0,999,RFC倉庫,0,0,cloth-o01,0,,,
0,71032-00001273,cloth-o01,1,メガネクロス,0,0,0,0,0,0,61144,自社倉庫,0,0,cloth-o01,0,,,
0,71032-00001274,af20,1,花粉対策メガネ,0,0,0,0,0,0,999,RFC倉庫,0,0,af20,0,,,
0,71032-00001274,af20,1,花粉対策メガネ,0,0,0,0,0,0,61144,自社倉庫,0,0,af20,0,,,
0,71032-00001275,fl9001-3-15,0,老眼鏡,0,0,0,0,0,0,999,RFC倉庫,0,0,fl9001-3-15,0,,,
0,71032-00001275,fl9001-3-15,0,老眼鏡,0,0,0,0,0,0,61144,自社倉庫,0,0,fl9001-3-15,0,,,
0,71032-00001276,fl9001-3-20,0,老眼鏡,0,0,0,0,0,0,999,RFC倉庫,0,0,fl9001-3-20,0,,,
0,71032-00001276,fl9001-3-20,0,老眼鏡,0,0,0,0,0,0,61144,自社倉庫,0,0,fl9001-3-20,0,,,
0,71032-00001277,fl9001-3-25,0,老眼鏡,0,0,0,0,0,0,999,RFC倉庫,0,0,fl9001-3-25,0,,,
